scheme,method,rmse_deg,avg_runtime_sec,avg_lrmc_runtime_sec,avg_lrmc_iterations,lrmc_convergence_rate,avg_lrmc_final_residual,min_lrmc_eigenvalue,min_lrmc_singular_value
phase2g_groupa_0p5_baseline,music,9.820435660618951,0.07476614212454216,,,,,,
phase2g_groupa_0p5_baseline,esprit,26.574729810680726,0.00047010976800947695,,,,,,
phase2g_groupa_0p5_baseline,r-music,26.85162733547259,0.0005777589743587962,,,,,,
phase2g_groupa_0p5_ss_only,music,0.4915311818876734,0.07189227179487168,,,,,,
phase2g_groupa_0p5_ss_only,esprit,17.652321515229577,0.0005531810744814073,,,,,,
phase2g_groupa_0p5_ss_only,r-music,15.983783990912793,0.0008376744810742911,,,,,,
phase2g_groupa_0p5_lrmc_only,music,12.699318461414935,0.0937261752136747,0.01710006837606809,95.001221001221,0.14163614163614163,2.011501898154909e-17,1e-08,9.999703035400676e-09
phase2g_groupa_0p5_lrmc_only,esprit,9.254561011243286,0.01718690158730105,0.015829678754578587,95.001221001221,0.14163614163614163,2.011501898154909e-17,1e-08,9.999703035400676e-09
phase2g_groupa_0p5_lrmc_only,r-music,8.448214265249964,0.017501640903540738,0.015766765811966354,95.001221001221,0.14163614163614163,2.011501898154909e-17,1e-08,9.999703035400676e-09
phase2g_groupa_0p5_ss_lrmc,music,7.423128943383966,0.0940503509157517,0.016745076068375653,94.90720390720391,0.15995115995115994,1.7076813969681867e-17,1e-08,9.999746399390143e-09
phase2g_groupa_0p5_ss_lrmc,esprit,1.31196340550536,0.018447494993894892,0.016877012942611992,94.90720390720391,0.15995115995115994,1.7076813969681867e-17,1e-08,9.999746399390143e-09
phase2g_groupa_0p5_ss_lrmc,r-music,2.171395171269369,0.018975278876677038,0.017060511233210097,94.90720390720391,0.15995115995115994,1.7076813969681867e-17,1e-08,9.999746399390143e-09
phase2g_groupa_0p5_lrmc_ss,music,10.533805939921631,0.13040068034188082,0.053492704517706234,95.02442002442002,0.031746031746031744,1.9268102281541125e-17,1e-08,9.99967036063002e-09
phase2g_groupa_0p5_lrmc_ss,esprit,2.2650608705634214,0.054756326984128335,0.05114990073260157,95.02442002442002,0.031746031746031744,1.9268102281541125e-17,1e-08,9.99967036063002e-09
phase2g_groupa_0p5_lrmc_ss,r-music,2.411907197631782,0.055416253235653024,0.05160220097680441,95.02442002442002,0.031746031746031744,1.9268102281541125e-17,1e-08,9.99967036063002e-09
phase2g_groupb_0p5_baseline,music,11.814366777087576,0.07434513052502927,,,,,,
phase2g_groupb_0p5_baseline,esprit,27.053401883244288,0.0004933557997564204,,,,,,
phase2g_groupb_0p5_baseline,r-music,26.304010692127186,0.0005658056166051347,,,,,,
phase2g_groupb_0p5_ss_only,music,10.507794482098966,0.07436448998778868,,,,,,
phase2g_groupb_0p5_ss_only,esprit,16.384953285348544,0.0006307144078141363,,,,,,
phase2g_groupb_0p5_ss_only,r-music,15.659537572341048,0.0006558306471289288,,,,,,
phase2g_groupb_0p5_lrmc_only,music,20.671608239677777,0.09248363223442983,0.014604327960929147,82.56776556776556,0.3907203907203907,2.564119668592529e-17,1e-08,9.999816023816518e-09
phase2g_groupb_0p5_lrmc_only,esprit,31.903601757507055,0.016308556288154405,0.014825783272284235,82.56776556776556,0.3907203907203907,2.564119668592529e-17,1e-08,9.999816023816518e-09
phase2g_groupb_0p5_lrmc_only,r-music,31.467132298263902,0.016976707570209398,0.01498478278388517,82.56776556776556,0.3907203907203907,2.564119668592529e-17,1e-08,9.999816023816518e-09
phase2g_groupb_0p5_ss_lrmc,music,22.677788663517756,0.09427878559218351,0.016776946398046774,93.84981684981685,0.21978021978021978,2.5331132089068392e-17,1e-08,9.999766642651487e-09
phase2g_groupb_0p5_ss_lrmc,esprit,35.591998526170855,0.018284344444443,0.016705392796093677,93.84981684981685,0.21978021978021978,2.5331132089068392e-17,1e-08,9.999766642651487e-09
