scheme,method,rmse_deg,avg_runtime_sec,avg_lrmc_runtime_sec,avg_lrmc_iterations,lrmc_convergence_rate,avg_lrmc_final_residual,min_lrmc_eigenvalue,min_lrmc_singular_value
phase4a_groupb_1p9_coherent_subspacenet_45k,esprit,0.9599296136310915,,,,,,,
phase4a_groupb_1p9_coherent_subspacenet_45k,root-music,5.671477843910739,,,,,,,
