scheme,method,rmse_deg,avg_runtime_sec,avg_lrmc_runtime_sec,avg_lrmc_iterations,lrmc_convergence_rate,avg_lrmc_final_residual,min_lrmc_eigenvalue,min_lrmc_singular_value
phase7_gb19_coh_g1_s1_ss33_phasea,dbf,7.647531418946514,0.10291161815000033,0.019341461950000065,99.9995,0.0005,0.0,1e-08,9.999996680104914e-09
phase7_gb19_coh_g1_s1_ss33_phasea,music,7.725030822320557,0.10078041910000031,0.018856199099999443,99.9995,0.0005,0.0,1e-08,9.999996680104914e-09
phase7_gb19_coh_g1_s1_ss33_phasea,root-music,7.09160923092325,0.01995393959999919,0.018063513249999174,99.9995,0.0005,0.0,1e-08,9.999996680104914e-09
phase7_gb19_coh_g1_s1_ss33_phasea,esprit,6.5777105679835035,0.02063278534999924,0.01904552235000034,99.9995,0.0005,0.0,1e-08,9.999996680104914e-09
phase7_gb19_coh_g1_s1_ss23_r01_phasea,dbf,7.836746490808444,0.09929592905000058,0.018510989400000538,98.8235,0.0705,0.0,1e-08,9.999995918901218e-09
phase7_gb19_coh_g1_s1_ss23_r01_phasea,music,6.4984299791964135,0.09028434935,0.016990547299999926,98.8235,0.0705,0.0,1e-08,9.999995918901218e-09
phase7_gb19_coh_g1_s1_ss23_r01_phasea,root-music,4.704239956353496,0.02031544809999984,0.01843299234999988,98.8235,0.0705,0.0,1e-08,9.999995918901218e-09
phase7_gb19_coh_g1_s1_ss23_r01_phasea,esprit,4.209294722122603,0.020474708349999746,0.01896770559999949,98.8235,0.0705,0.0,1e-08,9.999995918901218e-09
phase7_gb19_coh_g1_s1_ss23_r02_phasea,dbf,7.720670885462506,0.0970620946499998,0.018316867650000488,100.0,0.0,0.0,1e-08,9.999996931357756e-09
phase7_gb19_coh_g1_s1_ss23_r02_phasea,music,7.793685083285391,0.09161410950000151,0.017264825649999836,100.0,0.0,0.0,1e-08,9.999996931357756e-09
phase7_gb19_coh_g1_s1_ss23_r02_phasea,root-music,7.476573386217083,0.017983736849999106,0.016306554499999265,100.0,0.0,0.0,1e-08,9.999996931357756e-09
phase7_gb19_coh_g1_s1_ss23_r02_phasea,esprit,7.019614636575696,0.017708085699997867,0.016392538150000517,100.0,0.0,0.0,1e-08,9.999996931357756e-09
phase7_gb19_coh_g1_s1_ss23_r12_phasea,dbf,7.770930343235011,0.08868575979999951,0.016687318800000243,100.0,0.0,0.0,1e-08,9.99999572106406e-09
phase7_gb19_coh_g1_s1_ss23_r12_phasea,music,7.820100888523397,0.08700216994999897,0.016668947750000995,100.0,0.0,0.0,1e-08,9.99999572106406e-09
phase7_gb19_coh_g1_s1_ss23_r12_phasea,root-music,7.600700535293127,0.019726275799997438,0.0178941499999969,100.0,0.0,0.0,1e-08,9.99999572106406e-09
phase7_gb19_coh_g1_s1_ss23_r12_phasea,esprit,7.177530867881347,0.019426311899996336,0.01799543560000268,100.0,0.0,0.0,1e-08,9.99999572106406e-09
phase7_gb19_coh_g2_s1_ss33_phasea,dbf,7.679409098929985,0.09492624354999873,0.017729864399998747,100.0,0.0,0.0,1e-08,9.999998003870004e-09
phase7_gb19_coh_g2_s1_ss33_phasea,music,6.083449055494737,0.08896901809999679,0.01673964129999945,100.0,0.0,0.0,1e-08,9.999998003870004e-09
phase7_gb19_coh_g2_s1_ss33_phasea,root-music,5.2166496756636205,0.020092820499999674,0.01822705804999964,100.0,0.0,0.0,1e-08,9.999998003870004e-09
phase7_gb19_coh_g2_s1_ss33_phasea,esprit,4.615318494983738,0.019243612950000398,0.01780598025000131,100.0,0.0,0.0,1e-08,9.999998003870004e-09
phase7_gb19_coh_g2_s1_ss23_r01_phasea,dbf,7.421757747920074,0.100135234299996,0.018396836450002296,96.89,0.1505,0.0,1e-08,9.999996804434514e-09
phase7_gb19_coh_g2_s1_ss23_r01_phasea,music,4.192701711861034,0.09687240300000122,0.017800169699999174,96.89,0.1505,0.0,1e-08,9.999996804434514e-09
