scheme,method,rmse_deg,avg_runtime_sec,avg_lrmc_runtime_sec,avg_lrmc_iterations,lrmc_convergence_rate,avg_lrmc_final_residual,min_lrmc_eigenvalue,min_lrmc_singular_value
phase2h_groupb_1p9_fixelev_baseline,music,7.8517323686178155,0.07077924212454231,,,,,,
phase2h_groupb_1p9_fixelev_baseline,esprit,6.99098403367774,0.00048071159951052346,,,,,,
phase2h_groupb_1p9_fixelev_baseline,r-music,6.871064168837429,0.0005184770451757483,,,,,,
phase2h_groupb_1p9_fixelev_ss_only,music,7.386238652106093,0.07111167277167164,,,,,,
phase2h_groupb_1p9_fixelev_ss_only,esprit,5.70607101229236,0.0005472299145310097,,,,,,
phase2h_groupb_1p9_fixelev_ss_only,r-music,6.835540195949729,0.0006297202686156499,,,,,,
phase2h_groupb_1p9_fixelev_lrmc_only,music,8.799566233917806,0.08871858717948349,0.015272338217341041,86.88156288156289,0.4126984126984127,2.6417371108869405e-17,1e-08,9.999657881792033e-09
phase2h_groupb_1p9_fixelev_lrmc_only,esprit,9.307414711323124,0.01661110757020688,0.01513177912088045,86.88156288156289,0.4126984126984127,2.6417371108869405e-17,1e-08,9.999657881792033e-09
phase2h_groupb_1p9_fixelev_lrmc_only,r-music,9.101327674917805,0.018056445177045903,0.016188975824176326,86.88156288156289,0.4126984126984127,2.6417371108869405e-17,1e-08,9.999657881792033e-09
phase2h_groupb_1p9_fixelev_ss_lrmc,music,8.141863148254599,0.08946431391941354,0.0157676210012213,90.8913308913309,0.2954822954822955,2.6557372002323927e-17,1e-08,9.999727396448536e-09
phase2h_groupb_1p9_fixelev_ss_lrmc,esprit,8.555402895925184,0.016937118925513722,0.015479434676429068,90.8913308913309,0.2954822954822955,2.6557372002323927e-17,1e-08,9.999727396448536e-09
phase2h_groupb_1p9_fixelev_ss_lrmc,r-music,8.455783549510334,0.017741544322346564,0.015847464468873706,90.8913308913309,0.2954822954822955,2.6557372002323927e-17,1e-08,9.999727396448536e-09
phase2h_groupb_1p9_fixelev_lrmc_ss,music,7.885458289788109,0.11989106837606756,0.04675334590964727,86.34554334554335,0.12087912087912088,2.687232700352884e-17,1e-08,9.999563621696446e-09
phase2h_groupb_1p9_fixelev_lrmc_ss,esprit,8.025936127039225,0.0482260725274685,0.04482758937727771,86.34554334554335,0.12087912087912088,2.687232700352884e-17,1e-08,9.999563621696446e-09
phase2h_groupb_1p9_fixelev_lrmc_ss,r-music,8.060488458947747,0.04902434884004354,0.04533979536019017,86.34554334554335,0.12087912087912088,2.687232700352884e-17,1e-08,9.999563621696446e-09
