scheme,method,rmse_deg,avg_runtime_sec,avg_lrmc_runtime_sec,avg_lrmc_iterations,lrmc_convergence_rate,avg_lrmc_final_residual,min_lrmc_eigenvalue,min_lrmc_singular_value
phase5b_groupb_1p9_coherent_ss_lrmc_t1,music,1.932917477526962,0.09226427081807086,0.017279059462759455,99.08058608058609,0.04395604395604396,0.0,1e-08,9.999403186057997e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t1,esprit,1.9576365079365823,0.017296818437118278,0.0159498423687425,99.08058608058609,0.04395604395604396,0.0,1e-08,9.999403186057997e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t1,r-music,1.906579945722516,0.017862464224664257,0.01613936410256375,99.08058608058609,0.04395604395604396,0.0,1e-08,9.999403186057997e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t2,music,1.8923413507917983,0.08375222844932849,0.015690367155067605,99.08669108669109,0.045177045177045176,0.0,1e-08,9.99952472808634e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t2,esprit,1.993335097161754,0.017134996825395984,0.015871753235652892,99.08669108669109,0.045177045177045176,0.0,1e-08,9.99952472808634e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t2,r-music,1.9955696682685675,0.017194748840048835,0.015555364590964661,99.08669108669109,0.045177045177045176,0.0,1e-08,9.99952472808634e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t4,music,1.8040350881007146,0.08511620610500616,0.015767490109890096,98.21489621489621,0.07203907203907203,0.0,1e-08,9.999740709699234e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t4,esprit,1.9294749595122231,0.016662895482295995,0.015423527594628518,98.21489621489621,0.07203907203907203,0.0,1e-08,9.999740709699234e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t4,r-music,1.9534003410280836,0.01727047411477469,0.015649924542125524,98.21489621489621,0.07203907203907203,0.0,1e-08,9.999740709699234e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t6,music,2.0043342782661107,0.08627049682539699,0.01600026581196636,98.60805860805861,0.07081807081807082,0.0,1e-08,9.999603156383783e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t6,esprit,2.0425106688375636,0.02052349719169536,0.019023608547007187,98.60805860805861,0.07081807081807082,0.0,1e-08,9.999603156383783e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t6,r-music,2.020691846684507,0.020633829059828874,0.018643737240536997,98.60805860805861,0.07081807081807082,0.0,1e-08,9.999603156383783e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t8,music,1.7592843317673068,0.09961107741147733,0.01885715506715464,98.82661782661782,0.05372405372405373,0.0,1e-08,9.99972610883169e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t8,esprit,1.7320460881411313,0.016778380952380312,0.015541740537240238,98.82661782661782,0.05372405372405373,0.0,1e-08,9.99972610883169e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t8,r-music,1.709494933053132,0.017094301587299063,0.015490235653236229,98.82661782661782,0.05372405372405373,0.0,1e-08,9.99972610883169e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t10,music,1.7425239853748866,0.08332906666666637,0.015139167155067544,98.5946275946276,0.0695970695970696,0.0,1e-08,9.999797286646632e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t10,esprit,1.820460400275734,0.017193814652014826,0.015918277899877337,98.5946275946276,0.0695970695970696,0.0,1e-08,9.999797286646632e-09
phase5b_groupb_1p9_coherent_ss_lrmc_t10,r-music,1.732807655705407,0.017185459951162132,0.01554172869352941,98.5946275946276,0.0695970695970696,0.0,1e-08,9.999797286646632e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t1,music,3.3599252970842315,0.08348915653235713,0.015517802808303952,98.18315018315019,0.08302808302808302,0.0,1e-08,9.999577824899208e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t1,esprit,3.3231199152856563,0.017862987301589923,0.016486657387058175,98.18315018315019,0.08302808302808302,0.0,1e-08,9.999577824899208e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t1,r-music,3.3656080362470364,0.01778274102564124,0.016154111599515922,98.18315018315019,0.08302808302808302,0.0,1e-08,9.999577824899208e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t2,music,1.9217220028237847,0.08359129780219618,0.015271614774113247,98.55799755799755,0.07326007326007326,0.0,1e-08,9.999672183840347e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t2,esprit,1.879931539821115,0.017340869841268446,0.01606699340659411,98.55799755799755,0.07326007326007326,0.0,1e-08,9.999672183840347e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t2,r-music,1.9374869197143438,0.017379038339438442,0.015727694871797072,98.55799755799755,0.07326007326007326,0.0,1e-08,9.999672183840347e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t4,music,1.2594819370454253,0.08647078241758208,0.01605783443223419,99.06227106227107,0.057387057387057384,0.0,1e-08,9.999763908690622e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t4,esprit,1.2349500506690227,0.017229742735043494,0.015977875702074755,99.06227106227107,0.057387057387057384,0.0,1e-08,9.999763908690622e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t4,r-music,1.2700660626395617,0.01752883882783901,0.015881766300366446,99.06227106227107,0.057387057387057384,0.0,1e-08,9.999763908690622e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t6,music,1.0602536214622724,0.08485904224664434,0.015736137728939004,99.3956043956044,0.031746031746031744,0.0,1e-08,9.99981515413982e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t6,esprit,1.009741776109064,0.018127542368739216,0.016794970329672004,99.3956043956044,0.031746031746031744,0.0,1e-08,9.99981515413982e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t6,r-music,1.130893414335373,0.024009060439560893,0.02163509999999868,99.3956043956044,0.031746031746031744,0.0,1e-08,9.99981515413982e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t8,music,0.8039250239917011,0.10831798693528491,0.020415979609282674,98.96336996336996,0.05128205128205128,0.0,1e-08,9.999757459532163e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t8,esprit,0.8175143281298363,0.018089991208790165,0.01678256080586247,98.96336996336996,0.05128205128205128,0.0,1e-08,9.999757459532163e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t8,r-music,0.759731785549107,0.017975584737488212,0.016261924908426,98.96336996336996,0.05128205128205128,0.0,1e-08,9.999757459532163e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t10,music,0.8740924121605507,0.09011549474969684,0.01711072368742633,99.34798534798534,0.03540903540903541,0.0,1e-08,9.99983935037314e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t10,esprit,0.8434253476975507,0.01789680659340615,0.016462583394385246,99.34798534798534,0.03540903540903541,0.0,1e-08,9.99983935037314e-09
phase5b_groupb_1p9_noncoherent_ss_lrmc_t10,r-music,0.879163622560966,0.018374389133093163,0.01658193565323857,99.34798534798534,0.03540903540903541,0.0,1e-08,9.99983935037314e-09
