model_id,model_name,paper_label,input_path,backbone,fusion_type,training_mode,scheme,method,coherence,gap_deg,snr_db,split,bucket_labels,dataset_cache_status,dataset_path,rmse_deg,avg_runtime_sec,realized_mean_gap_deg,realized_median_gap_deg,realized_min_gap_deg,realized_max_gap_deg
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g3_s1,esprit,non-coherent,3.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr1_45k,0.9360633312651852,0.01681612040013877,3.0,3.0,2.9999999999999964,3.0000000000000027
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g3_s5,esprit,non-coherent,3.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr5_45k,0.5981732625522777,0.01660732154483493,3.0,3.0,2.9999999999999964,3.0000000000000027
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g3_s10,esprit,non-coherent,3.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr10_45k,0.573754996903079,0.016647944844825867,3.0,3.0,2.9999999999999964,3.0000000000000027
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g3_s15,esprit,non-coherent,3.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr15_45k,0.587786510326726,0.016741492555922985,3.0,3.0,2.9999999999999964,3.0000000000000027
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g4_s1,esprit,non-coherent,4.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr1_45k,1.275032259619594,0.01686681528853175,4.0,4.0,3.9999999999999982,4.0000000000000036
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g4_s5,esprit,non-coherent,4.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr5_45k,0.7288342301959151,0.01668825477786595,4.0,4.0,3.9999999999999982,4.0000000000000036
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g4_s10,esprit,non-coherent,4.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr10_45k,0.5929888025914921,0.016694005444503595,4.0,4.0,3.9999999999999982,4.0000000000000036
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g4_s15,esprit,non-coherent,4.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr15_45k,0.5980072890665356,0.016619725177963524,4.0,4.0,3.9999999999999982,4.0000000000000036
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g5_s1,esprit,non-coherent,5.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr1_45k,1.6452240247519954,0.01675484139978653,5.0,5.0,4.999999999999998,5.000000000000003
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g5_s5,esprit,non-coherent,5.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr5_45k,0.9819167619892832,0.016726261522278137,5.0,5.0,4.999999999999998,5.000000000000003
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g5_s10,esprit,non-coherent,5.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr10_45k,0.7889163824159645,0.01669278205519206,5.0,5.0,4.999999999999998,5.000000000000003
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_g5_s15,esprit,non-coherent,5.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr15_45k,0.7994659955372552,0.016566920189128722,5.0,5.0,4.999999999999998,5.000000000000003
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_randomgap_s1,esprit,non-coherent,,1.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s1,4.781422167567682,0.01687934614437917,10.62169777777778,9.355,1.0,29.89
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_randomgap_s5,esprit,non-coherent,,5.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s5,4.299109830871442,0.016746055522235112,10.75830888888889,9.600000000000001,1.0,29.64
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_randomgap_s10,esprit,non-coherent,,10.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s10,3.9845733756935515,0.016698376811322913,10.637004444444445,9.5,1.0,29.509999999999998
B,Model B,anti-rectifier SS-fusion 3x3,SS(2/3 x 3) -> LRMC branch fusion,3x3,anti-rectifier spatial fusion,from scratch,phase7j_modelb_noncoh_randomgap_s15,esprit,non-coherent,,15.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s15,3.9853375836294944,0.01670461913322409,10.66341,9.47,0.9999999999999991,29.69
